,Day,Time,Temperature,Wind Speed,Dew Point,Precipitation
5071,2019-10-10,6:55 PM,59,15,57,0.0
5072,2019-10-10,7:10 PM,59,14,57,0.0
5073,2019-10-10,7:34 PM,60,12,58,0.0
5074,2019-10-10,7:53 PM,60,13,58,0.0
5075,2019-10-10,8:53 PM,50,10,48,0.0
5076,2019-10-10,9:08 PM,49,12,46,0.0
5077,2019-10-10,9:43 PM,48,9,45,0.0
5078,2019-10-10,9:53 PM,47,12,45,0.0
5079,2019-10-10,10:05 PM,47,8,45,0.0
5080,2019-10-10,10:16 PM,46,9,44,0.0
5081,2019-10-10,10:53 PM,44,10,42,0.0
5082,2019-10-11,11:09 PM,43,17,41,0.0
5083,2019-10-11,11:21 PM,43,13,41,0.0
5084,2019-10-11,11:37 PM,42,12,40,0.0
5085,2019-10-11,11:53 PM,42,10,39,0.0
5086,2019-10-11,12:53 AM,39,14,37,0.0
5087,2019-10-11,1:53 AM,39,10,36,0.0
5088,2019-10-11,2:53 AM,39,14,36,0.0
5089,2019-10-11,3:53 AM,38,16,34,0.0
5090,2019-10-11,4:53 AM,37,16,32,0.0
5091,2019-10-11,5:53 AM,37,17,31,0.0
5092,2019-10-11,6:20 AM,37,10,31,0.0
5093,2019-10-11,6:32 AM,37,18,30,0.0
5094,2019-10-11,6:53 AM,37,14,30,0.0
5095,2019-10-11,7:33 AM,36,12,31,0.0
5096,2019-10-11,7:41 AM,36,12,31,0.0
5097,2019-10-11,7:53 AM,37,17,32,0.0
5098,2019-10-11,8:01 AM,37,16,31,0.0
5099,2019-10-11,8:15 AM,37,18,30,0.0
5100,2019-10-11,8:53 AM,37,14,28,0.0
5101,2019-10-11,9:53 AM,38,24,26,0.0
5102,2019-10-11,10:53 AM,39,18,26,0.0
5103,2019-10-11,11:53 AM,40,18,25,0.0
5104,2019-10-11,12:53 PM,41,21,24,0.0
5105,2019-10-11,1:53 PM,41,16,24,0.0
5106,2019-10-11,2:53 PM,40,22,25,0.0
5107,2019-10-11,3:53 PM,39,21,25,0.0
5108,2019-10-11,4:53 PM,39,23,26,0.0
5109,2019-10-11,5:53 PM,35,24,27,0.0
5110,2019-10-11,6:30 PM,35,24,28,0.0
5111,2019-10-11,6:53 PM,35,14,28,0.0
5112,2019-10-11,7:09 PM,35,20,28,0.0
5113,2019-10-11,7:53 PM,35,17,28,0.0
5114,2019-10-11,8:53 PM,34,17,29,0.0
5115,2019-10-11,9:53 PM,35,16,29,0.0
5116,2019-10-11,10:53 PM,35,21,29,0.0
5117,2019-10-12,11:53 PM,36,22,27,0.0
5118,2019-10-12,12:53 AM,36,17,26,0.0
5119,2019-10-12,1:11 AM,36,21,25,0.0
5120,2019-10-12,1:53 AM,36,14,25,0.0
5121,2019-10-12,2:53 AM,35,17,24,0.0
5122,2019-10-12,3:49 AM,34,18,25,0.0
5123,2019-10-12,3:53 AM,34,20,24,0.0
5124,2019-10-12,4:53 AM,34,20,24,0.0
5125,2019-10-12,5:53 AM,34,18,25,0.0
5126,2019-10-12,6:40 AM,34,16,26,0.0
5127,2019-10-12,6:53 AM,33,18,27,0.0
5128,2019-10-12,7:24 AM,33,17,28,0.0
5129,2019-10-12,7:38 AM,33,16,29,0.0
5130,2019-10-12,7:53 AM,33,14,29,0.0
5131,2019-10-12,8:08 AM,33,12,30,0.0
5132,2019-10-12,8:33 AM,33,13,30,0.0
5133,2019-10-12,8:53 AM,33,13,30,0.0
5134,2019-10-12,9:10 AM,34,13,30,0.0
5135,2019-10-12,9:35 AM,35,16,30,0.0
5136,2019-10-12,9:53 AM,35,18,30,0.0
5137,2019-10-12,10:30 AM,36,18,30,0.0
5138,2019-10-12,10:53 AM,36,15,30,0.0
5139,2019-10-12,11:41 AM,36,14,30,0.0
5140,2019-10-12,11:46 AM,36,12,31,0.0
5141,2019-10-12,11:53 AM,36,13,31,0.0
5142,2019-10-12,12:01 PM,36,15,31,0.0
5143,2019-10-12,12:10 PM,37,14,31,0.0
5144,2019-10-12,12:34 PM,37,18,33,0.0
5145,2019-10-12,12:53 PM,38,17,33,0.0
5146,2019-10-12,1:09 PM,38,14,32,0.0
5147,2019-10-12,1:53 PM,37,14,31,0.0
5148,2019-10-12,2:53 PM,38,18,31,0.0
5149,2019-10-12,3:53 PM,39,16,30,0.0
5150,2019-10-12,4:44 PM,38,17,30,0.0
5151,2019-10-12,4:53 PM,38,18,30,0.0
5152,2019-10-12,5:10 PM,38,18,30,0.0
5153,2019-10-12,5:53 PM,37,17,31,0.0
5154,2019-10-12,6:53 PM,36,14,32,0.0
5155,2019-10-12,7:53 PM,36,14,32,0.0
5156,2019-10-12,8:53 PM,37,12,32,0.0
5157,2019-10-12,9:53 PM,37,12,31,0.0
5158,2019-10-12,10:53 PM,36,12,31,0.0
5159,2019-10-13,11:53 PM,36,14,30,0.0
5160,2019-10-13,12:53 AM,36,13,31,0.0
5161,2019-10-13,1:53 AM,35,13,32,0.0
5162,2019-10-13,2:02 AM,35,9,32,0.0
5163,2019-10-13,2:51 AM,36,13,32,0.0
5164,2019-10-13,2:53 AM,36,12,32,0.0
5165,2019-10-13,3:26 AM,35,9,32,0.0
5166,2019-10-13,3:41 AM,35,10,33,0.0
5167,2019-10-13,3:53 AM,35,10,33,0.0
5168,2019-10-13,4:06 AM,35,12,33,0.0
5169,2019-10-13,4:38 AM,36,15,32,0.0
5170,2019-10-13,4:53 AM,36,13,32,0.0
5171,2019-10-13,5:17 AM,36,13,32,0.0
5172,2019-10-13,5:46 AM,36,12,32,0.0
5173,2019-10-13,5:53 AM,36,12,32,0.0
5174,2019-10-13,6:53 AM,37,12,32,0.0
5175,2019-10-13,7:07 AM,37,13,31,0.0
5176,2019-10-13,7:24 AM,37,13,31,0.0
5177,2019-10-13,7:53 AM,37,10,32,0.0
5178,2019-10-13,8:53 AM,39,13,31,0.0
5179,2019-10-13,9:53 AM,39,17,32,0.0
5180,2019-10-13,10:08 AM,39,15,32,0.0
5181,2019-10-13,10:15 AM,39,13,32,0.0
5182,2019-10-13,10:53 AM,40,14,31,0.0
5183,2019-10-13,11:38 AM,41,15,32,0.0
5184,2019-10-13,11:53 AM,40,16,32,0.0
5185,2019-10-13,12:04 PM,40,13,33,0.0
5186,2019-10-13,12:16 PM,41,10,33,0.0
5187,2019-10-13,12:53 PM,41,12,35,0.0
5188,2019-10-13,1:27 PM,40,13,34,0.0
5189,2019-10-13,1:43 PM,40,13,33,0.0
5190,2019-10-13,1:51 PM,43,14,36,0.0
5191,2019-10-13,1:53 PM,41,16,35,0.0
5192,2019-10-13,2:53 PM,43,16,33,0.0
5193,2019-10-13,3:53 PM,43,17,33,0.0
5194,2019-10-13,4:53 PM,42,13,32,0.0
5195,2019-10-13,5:53 PM,41,10,32,0.0
5196,2019-10-13,6:53 PM,39,10,32,0.0
5197,2019-10-13,7:53 PM,38,8,32,0.0
5198,2019-10-13,8:53 PM,37,8,31,0.0
5199,2019-10-13,9:53 PM,37,8,31,0.0
5200,2019-10-13,10:53 PM,36,8,31,0.0
5201,2019-10-14,11:53 PM,36,5,31,0.0
5202,2019-10-14,12:53 AM,37,3,32,0.0
5203,2019-10-14,1:53 AM,36,5,32,0.0
5204,2019-10-14,2:53 AM,37,5,33,0.0
5205,2019-10-14,3:53 AM,37,6,33,0.0
5206,2019-10-14,4:53 AM,37,6,33,0.0
5207,2019-10-14,5:53 AM,37,5,33,0.0
5208,2019-10-14,6:53 AM,36,8,32,0.0
5209,2019-10-14,7:53 AM,37,3,33,0.0
5210,2019-10-14,8:53 AM,39,6,33,0.0
5211,2019-10-14,9:53 AM,43,7,33,0.0
5212,2019-10-14,10:53 AM,44,9,31,0.0
5213,2019-10-14,11:53 AM,45,6,31,0.0
5214,2019-10-14,12:53 PM,47,8,32,0.0
5215,2019-10-14,1:53 PM,49,12,32,0.0
5216,2019-10-14,2:53 PM,49,9,32,0.0
5217,2019-10-14,3:53 PM,50,8,32,0.0
5218,2019-10-14,4:53 PM,49,7,33,0.0
5219,2019-10-14,5:53 PM,47,6,33,0.0
5220,2019-10-14,6:53 PM,48,9,34,0.0
5221,2019-10-14,7:53 PM,46,6,34,0.0
5222,2019-10-14,8:53 PM,46,8,35,0.0
5223,2019-10-14,9:53 PM,46,8,35,0.0
5224,2019-10-14,10:53 PM,45,9,35,0.0
5225,2019-10-15,11:53 PM,46,7,36,0.0
5226,2019-10-15,12:53 AM,47,9,36,0.0
5227,2019-10-15,1:24 AM,47,12,37,0.0
5228,2019-10-15,1:41 AM,46,8,38,0.0
5229,2019-10-15,1:53 AM,45,8,39,0.1
5230,2019-10-15,2:16 AM,45,6,40,0.0
5231,2019-10-15,2:24 AM,46,10,40,0.0
5232,2019-10-15,2:53 AM,46,8,40,0.0
5233,2019-10-15,3:53 AM,44,6,39,0.0
5234,2019-10-15,4:53 AM,44,5,39,0.0
5235,2019-10-15,5:53 AM,42,6,39,0.0
5236,2019-10-15,6:53 AM,43,9,41,0.0
5237,2019-10-15,7:53 AM,43,8,40,0.0
5238,2019-10-15,8:25 AM,43,10,40,0.0
5239,2019-10-15,8:53 AM,43,7,40,0.0
5240,2019-10-15,9:17 AM,44,10,40,0.0
5241,2019-10-15,9:29 AM,44,12,40,0.0
5242,2019-10-15,9:53 AM,45,7,40,0.0
5243,2019-10-15,10:53 AM,47,12,41,0.0
5244,2019-10-15,11:20 AM,48,13,40,0.0
5245,2019-10-15,11:49 AM,52,10,41,0.0
5246,2019-10-15,11:53 AM,51,15,40,0.0
5247,2019-10-15,12:53 PM,51,12,38,0.0
5248,2019-10-15,1:53 PM,52,16,36,0.0
5249,2019-10-15,2:53 PM,50,15,36,0.0
5250,2019-10-15,3:53 PM,46,13,39,0.0
5251,2019-10-15,4:53 PM,45,12,40,0.0
5252,2019-10-15,5:53 PM,46,12,39,0.0
5253,2019-10-15,6:02 PM,45,8,40,0.0
5254,2019-10-15,6:27 PM,45,12,39,0.0
5255,2019-10-15,6:53 PM,45,18,38,0.0
5256,2019-10-15,6:56 PM,45,15,38,0.0
5257,2019-10-15,7:10 PM,44,14,38,0.0
5258,2019-10-15,7:53 PM,44,15,38,0.0
5259,2019-10-15,8:53 PM,44,14,37,0.0
5260,2019-10-15,9:53 PM,43,13,36,0.0
5261,2019-10-15,10:53 PM,43,12,36,0.0
5262,2019-10-16,11:53 PM,43,10,36,0.0
5263,2019-10-16,12:43 AM,43,9,36,0.0
5264,2019-10-16,12:53 AM,43,14,37,0.0
5265,2019-10-16,1:15 AM,43,12,37,0.0
5266,2019-10-16,1:48 AM,45,13,37,0.0
5267,2019-10-16,1:53 AM,44,10,37,0.0
5268,2019-10-16,2:53 AM,43,17,37,0.0
5269,2019-10-16,3:53 AM,43,13,37,0.0
5270,2019-10-16,4:53 AM,43,9,37,0.0
5271,2019-10-16,5:21 AM,42,13,37,0.0
5272,2019-10-16,5:53 AM,42,13,37,0.0
5273,2019-10-16,6:53 AM,42,8,37,0.0
5274,2019-10-16,7:19 AM,42,13,37,0.0
5275,2019-10-16,7:53 AM,43,10,37,0.0
5276,2019-10-16,8:53 AM,44,14,36,0.0
5277,2019-10-16,9:03 AM,44,13,37,0.0
5278,2019-10-16,9:53 AM,45,10,36,0.0
5279,2019-10-16,10:53 AM,46,13,36,0.0
5280,2019-10-16,11:53 AM,46,10,36,0.0
5281,2019-10-16,12:53 PM,47,8,36,0.0
5282,2019-10-16,1:04 PM,47,9,36,0.0
5283,2019-10-16,1:53 PM,46,9,36,0.0
5284,2019-10-16,2:53 PM,48,12,36,0.0
5285,2019-10-16,3:53 PM,45,12,35,0.0
5286,2019-10-16,4:29 PM,44,10,35,0.0
5287,2019-10-16,4:53 PM,43,7,35,0.0
5288,2019-10-16,5:53 PM,43,7,36,0.0
5289,2019-10-16,6:53 PM,43,6,35,0.0
5290,2019-10-16,6:58 PM,43,3,35,0.0
5291,2019-10-16,7:53 PM,43,5,35,0.0
5292,2019-10-16,8:53 PM,43,0,36,0.0
5293,2019-10-16,9:53 PM,43,0,36,0.0
5294,2019-10-16,10:53 PM,43,0,36,0.0
5295,2019-10-17,11:53 PM,42,5,36,0.0
5296,2019-10-17,12:53 AM,42,0,36,0.0
5297,2019-10-17,1:53 AM,40,0,35,0.0
5298,2019-10-17,2:53 AM,39,0,36,0.0
5299,2019-10-17,3:53 AM,38,0,35,0.0
5300,2019-10-17,4:53 AM,36,0,34,0.0
5301,2019-10-17,5:53 AM,37,0,34,0.0
5302,2019-10-17,6:53 AM,38,7,34,0.0
5303,2019-10-17,7:53 AM,39,6,35,0.0
5304,2019-10-17,8:53 AM,43,3,37,0.0
5305,2019-10-17,9:53 AM,47,7,37,0.0
5306,2019-10-17,10:53 AM,50,7,36,0.0
5307,2019-10-17,11:53 AM,51,6,36,0.0
5308,2019-10-17,12:53 PM,54,7,37,0.0
5309,2019-10-17,1:53 PM,56,7,36,0.0
5310,2019-10-17,2:53 PM,57,12,36,0.0
5311,2019-10-17,3:53 PM,56,12,37,0.0
5312,2019-10-17,4:53 PM,54,14,37,0.0
5313,2019-10-17,5:53 PM,51,12,37,0.0
5314,2019-10-17,6:53 PM,51,13,37,0.0
5315,2019-10-17,7:53 PM,49,12,38,0.0
5316,2019-10-17,8:53 PM,49,10,37,0.0
5317,2019-10-17,9:53 PM,48,12,36,0.0
5318,2019-10-17,10:53 PM,46,9,36,0.0
5319,2019-10-18,11:53 PM,46,12,36,0.0
5320,2019-10-18,12:53 AM,46,10,36,0.0
5321,2019-10-18,1:53 AM,45,10,36,0.0
5322,2019-10-18,2:53 AM,45,13,36,0.0
5323,2019-10-18,3:53 AM,45,15,37,0.0
5324,2019-10-18,4:53 AM,45,16,37,0.0
5325,2019-10-18,5:53 AM,45,16,37,0.0
5326,2019-10-18,6:53 AM,45,18,37,0.0
5327,2019-10-18,7:53 AM,47,16,38,0.0
5328,2019-10-18,8:53 AM,50,20,39,0.0
5329,2019-10-18,9:53 AM,54,16,41,0.0
5330,2019-10-18,10:53 AM,58,24,42,0.0
5331,2019-10-18,11:53 AM,61,23,42,0.0
5332,2019-10-18,12:53 PM,64,20,42,0.0
5333,2019-10-18,1:53 PM,68,20,41,0.0
5334,2019-10-18,2:53 PM,69,20,41,0.0
5335,2019-10-18,3:53 PM,69,18,41,0.0
5336,2019-10-18,4:53 PM,68,22,42,0.0
5337,2019-10-18,5:53 PM,65,15,43,0.0
5338,2019-10-18,6:53 PM,64,16,43,0.0
5339,2019-10-18,7:53 PM,64,17,42,0.0
5340,2019-10-18,8:53 PM,63,20,43,0.0
5341,2019-10-18,9:53 PM,61,17,43,0.0
5342,2019-10-18,10:53 PM,59,17,44,0.0
5343,2019-10-19,11:53 PM,58,14,44,0.0
5344,2019-10-19,12:53 AM,57,15,44,0.0
5345,2019-10-19,1:53 AM,56,9,45,0.0
5346,2019-10-19,2:53 AM,55,7,45,0.0
5347,2019-10-19,3:53 AM,54,9,45,0.0
5348,2019-10-19,4:53 AM,53,6,46,0.0
5349,2019-10-19,5:53 AM,52,7,46,0.0
5350,2019-10-19,6:53 AM,52,8,45,0.0
5351,2019-10-19,7:34 AM,51,7,46,0.0
5352,2019-10-19,7:53 AM,51,5,46,0.0
5353,2019-10-19,8:53 AM,50,5,47,0.0
5354,2019-10-19,9:53 AM,51,6,47,0.0
5355,2019-10-19,10:53 AM,55,9,46,0.0
5356,2019-10-19,11:53 AM,57,7,44,0.0
5357,2019-10-19,12:53 PM,62,9,44,0.0
5358,2019-10-19,1:53 PM,65,7,42,0.0
5359,2019-10-19,2:53 PM,66,12,36,0.0
5360,2019-10-19,3:53 PM,66,10,34,0.0
5361,2019-10-19,4:53 PM,63,6,33,0.0
5362,2019-10-19,5:53 PM,61,7,34,0.0
5363,2019-10-19,6:53 PM,57,5,35,0.0
5364,2019-10-19,7:53 PM,55,5,35,0.0
5365,2019-10-19,8:53 PM,50,5,35,0.0
5366,2019-10-19,9:53 PM,50,0,36,0.0
5367,2019-10-19,10:53 PM,47,0,36,0.0
5368,2019-10-20,11:53 PM,46,0,36,0.0
5369,2019-10-20,12:53 AM,46,0,35,0.0
5370,2019-10-20,1:53 AM,44,0,38,0.0
5371,2019-10-20,2:53 AM,41,0,37,0.0
5372,2019-10-20,3:53 AM,42,0,37,0.0
5373,2019-10-20,4:53 AM,41,0,35,0.0
5374,2019-10-20,5:53 AM,40,3,35,0.0
5375,2019-10-20,6:53 AM,41,0,34,0.0
5376,2019-10-20,7:53 AM,43,0,36,0.0
5377,2019-10-20,8:53 AM,49,3,38,0.0
5378,2019-10-20,9:53 AM,55,3,39,0.0
5379,2019-10-20,10:53 AM,61,6,40,0.0
5380,2019-10-20,11:53 AM,64,9,37,0.0
5381,2019-10-20,12:53 PM,66,8,36,0.0
5382,2019-10-20,1:53 PM,66,6,34,0.0
5383,2019-10-20,2:53 PM,65,8,35,0.0
5384,2019-10-20,3:53 PM,63,13,38,0.0
5385,2019-10-20,4:53 PM,62,13,38,0.0
5386,2019-10-20,5:53 PM,61,13,37,0.0
5387,2019-10-20,6:53 PM,59,12,37,0.0
5388,2019-10-20,7:53 PM,60,12,37,0.0
5389,2019-10-20,8:53 PM,57,12,39,0.0
5390,2019-10-20,9:53 PM,56,13,40,0.0
5391,2019-10-20,10:53 PM,56,12,42,0.0
5392,2019-10-21,11:53 PM,56,15,42,0.0
5393,2019-10-21,12:53 AM,56,15,42,0.0
5394,2019-10-21,1:53 AM,55,17,42,0.0
5395,2019-10-21,2:53 AM,56,16,38,0.0
5396,2019-10-21,3:53 AM,54,14,41,0.0
5397,2019-10-21,4:53 AM,51,15,42,0.0
5398,2019-10-21,5:53 AM,49,10,44,0.1
5399,2019-10-21,6:12 AM,49,15,44,0.1
5400,2019-10-21,6:25 AM,49,16,44,0.2
5401,2019-10-21,6:35 AM,48,18,44,0.2
5402,2019-10-21,6:53 AM,47,20,44,0.3
5403,2019-10-21,7:34 AM,48,20,45,0.1
5404,2019-10-21,7:53 AM,48,16,45,0.2
5405,2019-10-21,8:53 AM,48,14,45,0.1
5406,2019-10-21,9:00 AM,48,15,45,0.0
5407,2019-10-21,9:32 AM,48,9,46,0.1
5408,2019-10-21,9:39 AM,48,8,46,0.1
5409,2019-10-21,9:44 AM,48,12,46,0.1
5410,2019-10-21,9:53 AM,48,13,46,0.2
5411,2019-10-21,10:26 AM,48,10,46,0.1
5412,2019-10-21,10:53 AM,49,9,47,0.1
5413,2019-10-21,11:01 AM,49,9,47,0.0
5414,2019-10-21,11:08 AM,49,8,47,0.0
5415,2019-10-21,11:43 AM,50,6,48,0.0
5416,2019-10-21,11:53 AM,50,6,48,0.1
5417,2019-10-21,12:03 PM,50,5,48,0.0
5418,2019-10-21,12:17 PM,51,13,48,0.0
5419,2019-10-21,12:26 PM,51,15,48,0.0
5420,2019-10-21,12:30 PM,51,10,49,0.0
5421,2019-10-21,12:41 PM,51,17,49,0.0
5422,2019-10-21,12:53 PM,51,14,49,0.0
5423,2019-10-21,1:21 PM,52,8,49,0.0
5424,2019-10-21,1:53 PM,54,7,50,0.0
5425,2019-10-21,1:56 PM,54,7,49,0.0
5426,2019-10-21,2:14 PM,54,6,49,0.0
5427,2019-10-21,2:53 PM,54,6,49,0.0
5428,2019-10-21,3:40 PM,54,16,48,0.0
5429,2019-10-21,3:47 PM,54,18,46,0.0
5430,2019-10-21,3:48 PM,53,17,47,0.0
5431,2019-10-21,4:09 PM,52,9,46,0.0
5432,2019-10-21,4:33 PM,52,14,45,0.0
5433,2019-10-21,4:53 PM,52,13,45,0.0
5434,2019-10-21,5:53 PM,50,9,43,0.0
5435,2019-10-21,6:42 PM,50,6,44,0.0
5436,2019-10-21,6:53 PM,50,7,43,0.0
5437,2019-10-21,7:37 PM,49,7,44,0.0
5438,2019-10-21,7:53 PM,49,9,44,0.0
5439,2019-10-21,8:14 PM,48,10,43,0.0
5440,2019-10-21,8:29 PM,47,12,43,0.0
5441,2019-10-21,8:53 PM,47,6,43,0.0
5442,2019-10-21,9:36 PM,47,7,43,0.0
5443,2019-10-21,9:46 PM,47,5,43,0.0
5444,2019-10-21,9:53 PM,46,6,43,0.0
5445,2019-10-21,10:31 PM,46,3,43,0.0
5446,2019-10-21,10:53 PM,47,0,42,0.0
5447,2019-10-22,11:22 PM,47,3,43,0.0
5448,2019-10-22,11:53 PM,46,13,44,0.0
5449,2019-10-22,11:57 PM,46,20,43,0.0
5450,2019-10-22,12:04 AM,46,18,43,0.0
5451,2019-10-22,12:28 AM,45,18,42,0.0
5452,2019-10-22,12:45 AM,45,22,42,0.0
5453,2019-10-22,12:53 AM,44,18,41,0.0
5454,2019-10-22,1:24 AM,43,20,41,0.0
5455,2019-10-22,1:53 AM,43,18,40,0.0
5456,2019-10-22,2:04 AM,43,20,39,0.0
5457,2019-10-22,2:13 AM,43,22,39,0.0
5458,2019-10-22,2:35 AM,43,28,38,0.0
5459,2019-10-22,2:53 AM,43,15,40,0.1
5460,2019-10-22,3:16 AM,44,15,41,0.0
5461,2019-10-22,3:24 AM,44,16,41,0.0
5462,2019-10-22,3:41 AM,44,18,40,0.0
5463,2019-10-22,3:51 AM,45,20,41,0.0
5464,2019-10-22,3:53 AM,44,18,41,0.0
5465,2019-10-22,4:53 AM,43,18,39,0.0
5466,2019-10-22,5:53 AM,43,18,39,0.0
5467,2019-10-22,6:53 AM,42,20,38,0.0
5468,2019-10-22,7:53 AM,42,18,37,0.0
5469,2019-10-22,8:53 AM,42,22,37,0.0
5470,2019-10-22,9:53 AM,42,21,38,0.0
5471,2019-10-22,10:53 AM,42,21,37,0.0
5472,2019-10-22,11:53 AM,42,21,37,0.0
5473,2019-10-22,12:53 PM,43,17,35,0.0
5474,2019-10-22,1:53 PM,44,21,34,0.0
5475,2019-10-22,2:46 PM,44,20,33,0.0
5476,2019-10-22,2:53 PM,44,17,33,0.0
5477,2019-10-22,3:15 PM,44,20,33,0.0
5478,2019-10-22,3:53 PM,45,21,33,0.0
5479,2019-10-22,4:53 PM,45,18,33,0.0
5480,2019-10-22,5:53 PM,45,16,33,0.0
5481,2019-10-22,6:53 PM,45,20,33,0.0
5482,2019-10-22,7:53 PM,45,18,32,0.0
5483,2019-10-22,8:53 PM,45,18,32,0.0
5484,2019-10-22,9:53 PM,44,15,32,0.0
5485,2019-10-22,10:53 PM,43,15,32,0.0
5486,2019-10-23,11:53 PM,41,9,31,0.0
5487,2019-10-23,12:53 AM,40,8,31,0.0
5488,2019-10-23,1:53 AM,38,7,31,0.0
5489,2019-10-23,2:53 AM,37,6,31,0.0
5490,2019-10-23,3:53 AM,36,7,30,0.0
5491,2019-10-23,4:53 AM,35,7,30,0.0
5492,2019-10-23,5:53 AM,34,5,30,0.0
5493,2019-10-23,6:53 AM,34,6,30,0.0
5494,2019-10-23,7:53 AM,35,8,30,0.0
5495,2019-10-23,8:53 AM,39,5,32,0.0
5496,2019-10-23,9:53 AM,42,6,32,0.0
5497,2019-10-23,10:53 AM,43,6,32,0.0
5498,2019-10-23,11:53 AM,46,9,33,0.0
5499,2019-10-23,12:53 PM,46,6,34,0.0
5500,2019-10-23,1:53 PM,44,10,34,0.0
5501,2019-10-23,2:53 PM,44,8,33,0.0
5502,2019-10-23,3:35 PM,44,9,32,0.0
5503,2019-10-23,3:53 PM,44,8,32,0.0
5504,2019-10-23,4:53 PM,44,6,32,0.0
5505,2019-10-23,5:53 PM,44,9,31,0.0
5506,2019-10-23,6:53 PM,42,10,31,0.0
5507,2019-10-23,7:53 PM,42,10,31,0.0
5508,2019-10-23,8:53 PM,41,9,31,0.0
5509,2019-10-23,9:53 PM,40,7,31,0.0
5510,2019-10-23,10:53 PM,41,12,32,0.0
5511,2019-10-24,11:53 PM,41,12,31,0.0
5512,2019-10-24,12:35 AM,40,15,30,0.0
5513,2019-10-24,12:49 AM,39,10,30,0.0
5514,2019-10-24,12:53 AM,40,14,30,0.0
5515,2019-10-24,1:53 AM,39,7,29,0.0
5516,2019-10-24,2:38 AM,39,13,26,0.0
5517,2019-10-24,2:53 AM,39,12,26,0.0
5518,2019-10-24,3:53 AM,36,9,24,0.0
5519,2019-10-24,4:53 AM,35,8,24,0.0
5520,2019-10-24,5:53 AM,33,12,25,0.0
5521,2019-10-24,6:53 AM,32,9,25,0.0
5522,2019-10-24,7:53 AM,35,9,26,0.0
5523,2019-10-24,8:53 AM,38,10,26,0.0
5524,2019-10-24,9:53 AM,40,10,24,0.0
5525,2019-10-24,10:53 AM,42,13,24,0.0
5526,2019-10-24,11:53 AM,40,12,22,0.0
5527,2019-10-24,12:53 PM,41,9,23,0.0
5528,2019-10-24,1:53 PM,43,12,24,0.0
5529,2019-10-24,2:53 PM,44,12,23,0.0
5530,2019-10-24,3:53 PM,43,9,23,0.0
5531,2019-10-24,4:53 PM,42,5,22,0.0
5532,2019-10-24,5:53 PM,40,3,23,0.0
5533,2019-10-24,6:53 PM,40,5,24,0.0
5534,2019-10-24,7:53 PM,39,5,24,0.0
5535,2019-10-24,8:53 PM,38,5,24,0.0
5536,2019-10-24,9:53 PM,36,3,25,0.0
5537,2019-10-24,10:53 PM,35,0,24,0.0
5538,2019-10-25,11:53 PM,33,0,25,0.0
5539,2019-10-25,12:53 AM,33,0,24,0.0
5540,2019-10-25,1:53 AM,32,3,23,0.0
5541,2019-10-25,2:53 AM,30,3,25,0.0
5542,2019-10-25,3:53 AM,31,0,26,0.0
5543,2019-10-25,4:53 AM,31,0,25,0.0
5544,2019-10-25,5:53 AM,31,3,24,0.0
5545,2019-10-25,6:53 AM,32,5,25,0.0
5546,2019-10-25,7:53 AM,35,7,27,0.0
5547,2019-10-25,8:53 AM,40,9,28,0.0
5548,2019-10-25,9:53 AM,45,9,28,0.0
5549,2019-10-25,10:53 AM,48,10,28,0.0
5550,2019-10-25,11:53 AM,51,10,29,0.0
5551,2019-10-25,12:53 PM,54,12,29,0.0
5552,2019-10-25,1:53 PM,55,14,29,0.0
5553,2019-10-25,2:53 PM,55,14,29,0.0
5554,2019-10-25,3:53 PM,56,10,29,0.0
5555,2019-10-25,4:53 PM,55,12,29,0.0
5556,2019-10-25,5:53 PM,52,9,30,0.0
5557,2019-10-25,6:53 PM,50,8,30,0.0
5558,2019-10-25,7:53 PM,50,10,30,0.0
5559,2019-10-25,8:53 PM,50,13,29,0.0
5560,2019-10-25,9:53 PM,48,12,29,0.0
5561,2019-10-25,10:53 PM,47,12,28,0.0
5562,2019-10-26,11:53 PM,46,9,28,0.0
5563,2019-10-26,12:53 AM,46,10,28,0.0
5564,2019-10-26,1:53 AM,47,10,27,0.0
5565,2019-10-26,2:53 AM,43,10,28,0.0
5566,2019-10-26,3:53 AM,43,9,28,0.0
5567,2019-10-26,4:53 AM,41,9,29,0.0
5568,2019-10-26,5:53 AM,40,9,29,0.0
5569,2019-10-26,6:53 AM,40,10,29,0.0
5570,2019-10-26,7:53 AM,42,13,28,0.0
5571,2019-10-26,8:53 AM,45,12,28,0.0
5572,2019-10-26,9:53 AM,49,15,28,0.0
5573,2019-10-26,10:53 AM,52,15,28,0.0
5574,2019-10-26,11:53 AM,54,17,27,0.0
5575,2019-10-26,12:53 PM,54,17,26,0.0
5576,2019-10-26,1:53 PM,55,16,26,0.0
5577,2019-10-26,2:53 PM,55,16,27,0.0
5578,2019-10-26,3:53 PM,53,14,25,0.0
5579,2019-10-26,4:53 PM,52,10,25,0.0
5580,2019-10-26,5:53 PM,48,9,25,0.0
5581,2019-10-26,6:53 PM,46,8,25,0.0
5582,2019-10-26,7:53 PM,45,5,26,0.0
5583,2019-10-26,8:53 PM,43,5,26,0.0
5584,2019-10-26,9:53 PM,42,3,26,0.0
5585,2019-10-26,10:53 PM,41,5,27,0.0
5586,2019-10-27,11:53 PM,40,5,26,0.0
5587,2019-10-27,12:53 AM,39,3,26,0.0
